vm_id,subscription_id,deployment_id,timestamp_vm_created,timestamp_vm_deleted,max_cpu,avg_cpu,p95_max_cpu,vm_category,vm_virtual_core_count_bucket,vm_memory_gb_bucket,duration
e0Z/4TD3n+l+fNDAD5p5SSFkUiBsxJXHIh2U0Vsand8q8EtAGxX1HgDRvNvzh5sw,+CR55PMlrYL+HxLgi5QmGCKQRMKg1fgaMTJgqZtubpP9UHyDBF5QyNcE8LB45E4k,yo3jjkr1k/IzLATyM/i+Dg+xXPs3hYSB8y5DH6fXcoFaJg400xvSC3jZEGTqjYC6M9y5ouFnIw49lpZp/L2QKQ==,0,2591400,99.4084897297427,11.94827034422298,73.67005648913485,Delay-insensitive,2,2,2591400
Xl5q5lxl/qIRncrbKrrWBRHXA7nyR4UU5mNuv2K+vaGZL6eRlIofqODf9WTqRqkz,6UNfA1R2SatGy/MPfVPd2f3cgHxopmZKrKgSG39gd53PLrAC/QJ5ZDOWRpCxtr+W,N5eDhNjI97OESmOHtMtZkLeTB883lSTKlvQhKYGtnTIUoISSf892LFk+n5lZc1DjzVGTaCrmYOjLDzOLC6cxKw==,0,2591400,92.68829335420887,5.720379856089969,75.2355787377738,Delay-insensitive,4,32,2591400
6J5QXNNU3SDVehwmpCUvRKYTv/E948wqfUKxHTCbSLPwYxEpIPcbhO8ZLLeLugE9,sL6FWa7RtzVG/PPFKPGRFv3sM1S6+ov9zhW1I/860eUerTH0NA3wTmPl1n1Zw8K6,iXMOsQdtWvxpfyvf0eRiGaA/UBAnttkuIFa2X/ACtwNU1toJPwzw+SYiyK6cwAyT+vpApM14ITAfacRDEhd0sQ==,0,2591400,99.39774344409597,9.93067077118766,57.20428334751483,Delay-insensitive,2,2,2591400
yhE8FMV9r2NGbXmZljKjEKeOSaopZDKcCGF4/Vav2RLw4w3mAR610k6Qevbi3nkQ,e9lgD7ua/lv9Aswz/1IyHhmtioHckm6ciuRXdezW3ey5/uwErrzZ8YMHAL4BvoZf,pf7CYbvfvvVPCBUsjPNtKIdWfO2MuUYX8AR36UDD8uK3o/BF8EPFJJObzfYTbrjlMbc268doATzBAMlD39jfTA==,0,2591400,90.96558692260243,1.0741645424836257,8.97131615700312,Interactive,4,8,2591400
1wGoe6l+3md0D9mgWjz+CSmReoPSYVzpdrf/fCL5fxsxadWP79Pe7At8eFwKxyl9,z/EaLAFZykzEZ21CPZnDi89PinxmJpMr4Zag3z/Kt8Bf0ysi3mWU+r+6cBQZ+rK9,2oiYsOMX6MmN5iEhXW6Gxxl7SEQOZNc5ewsCdrlE8EqTiAXSEUhKuItALPRVLrQwWm1th5cH6Hhbh45hlI6+cw==,0,2591400,98.16135568738797,5.402492995273281,12.210432574148658,Delay-insensitive,2,2,2591400
JWFM8HGMBsOEPJf0X6ci+Bn8jnsFrvG0xMvzj53hrC7qd5IiapaT03bhFwK+eloR,VF6kamWaQavs7FwjOQrNA7y7CKCsAQAv6F6l+44ddjtCa8XXynFgDLDm3+fEL5dx,p2yfeCVtTibeplUrkDnll5+oUg7qTAk5Dn9MVpvD7MtmeVUelHtHa7986uXrNbub67DelQ+4mqFYa2yk21GE+w==,0,2591400,99.41758997442362,8.570737693579078,55.96867772889651,Delay-insensitive,2,2,2591400
HPxnbRcKoQ40LN/un+balzWa+DSDmsaV09dpVGhNOpe2dophynT0+AgiUUCDBIZc,n9rCdnEyNMReeWA4+KEZuJWwn6YLoTBiz6v/Z+cWVxdDURLBqf8diX4aRNMuYazR,Se41C1Apvoz72xJiNtL1+sunMEwoD2ImamuYT1vi+x4mKj76VYCZP2zxPlZb+JIihZCi6iUFNmlq/DNy7jBBdQ==,0,2591400,98.37366263377669,9.094404745390063,63.85304384404622,Interactive,2,2,2591400
BRhMtovk7TiYMy6GAkdfp4xnS+nUjA2OT2VK/GMgPBBY/W4yB6Luf1S6h/YxVegO,a8Bb3pEqQ6whne7OQMwa1/U8je4OJwu/gAvVHvgWTMQb0hNkZC9CjWVS2HRy95NP,ZAcMoNwWtQ6ub2Mmd6mlIWmHtn/pLmuN1dBiG0/tqG9goActSO0ob8WXdnuyFtNw8SDbmYRan6tMoo/utDY70A==,0,2591400,99.37870129402252,19.94773507558054,99.19896660752134,Delay-insensitive,2,2,2591400
nAWL4rpBer+z6edjBARM0xlBuCKIqs9OEPOYJN798mbVS/ZsQLLdkmcrKAdA6+7o,hZisV0IC+yUCCKIAPVjfRusQ7RffJt+U2eGIBvPor8dzSmik3Z8cjyWgnIJU3tNM,nuCxIjM3C4wlmhQlGwdla8Li14uapkESzKZLYsIFdM3V3m8TiFZHYnL4I6FkUgponZZsBi8OVz+jqRhK1h6LaQ==,0,2591400,68.43471202735203,2.256672369352235,4.2088409094495,Interactive,2,8,2591400
xqZNBE47f+QSq3MFJeYl4ktIKkw1c9UzKR9CBvGGIzFgJ2+rrC/pRvhVg3hHee6O,Rt+M19Ut8F8MqEvMkEkhn26bU+VTQimfsv1Y7eA0XO0+Bci3Ir5VWhTvDK1jInNA,dtlkA25gb/j9c1xucOslgK1UcEe27zaY5dAd2gvTg9hjr3p64qghcuQ9MIT8HW2lbgXeNb7+m2isCdhRV0EiMQ==,0,2591400,98.95347131956612,20.92208003493876,98.58194439740438,Delay-insensitive,2,2,2591400
